Orthogroup	antismash	busco	CARD	cazy	led	MEROPS	Pfam	virulence
OG0000628	False	True	False	False	False	False	True	False
OG0000629	True	False	False	False	False	False	True	True
OG0000630	True	False	True	False	False	False	True	False
OG0000631	False	False	False	False	False	True	True	False
OG0000632	False	False	False	False	False	False	True	False
OG0000633	True	False	False	False	False	False	True	False
OG0000634	False	False	False	False	False	False	NA	False
OG0000635	False	False	True	False	False	False	True	False
OG0000636	True	False	True	False	False	False	True	False
OG0000637	True	False	False	False	True	False	NA	False
OG0000638	True	False	False	False	False	False	True	False
OG0000639	True	False	False	False	False	False	True	False
OG0000640	False	False	False	False	False	False	True	False
OG0000641	True	True	False	True	False	False	True	True
OG0000642	False	False	False	False	False	False	True	False
OG0000643	True	False	False	False	False	False	NA	False
OG0000644	False	False	False	False	False	False	True	False
OG0000645	False	False	False	False	True	False	True	False
OG0000646	False	False	False	False	False	False	True	False
OG0000647	False	False	False	False	False	False	True	True
OG0000648	False	False	False	False	False	False	True	False
OG0000649	False	False	False	False	False	False	True	False
OG0000650	False	False	True	False	False	False	True	True
OG0000651	False	False	True	False	False	False	True	True
OG0000652	False	False	True	False	False	False	True	True
OG0000653	False	True	False	False	False	False	True	False
OG0000654	False	False	False	False	False	False	True	False
OG0000655	True	True	True	False	False	False	True	True
OG0000656	False	False	False	False	False	False	True	False
OG0000657	True	True	False	False	False	True	True	False
OG0000658	True	False	False	False	True	True	True	True
OG0000659	False	False	False	True	False	False	True	False
OG0000660	False	False	False	True	False	False	NA	False
OG0000661	True	False	False	False	False	False	NA	False
OG0000662	False	False	False	False	False	False	True	False
OG0000663	True	False	False	False	False	False	True	False
OG0000664	False	False	False	False	False	False	True	False
OG0000665	True	False	False	True	False	False	True	False
OG0000666	False	False	False	False	False	False	True	True
OG0000667	False	False	False	False	False	False	True	False
OG0000668	False	False	False	False	False	False	True	False
OG0000669	True	False	False	True	False	False	True	True
OG0000670	False	False	False	False	False	False	True	False
OG0000671	True	False	False	False	False	False	NA	False
OG0000672	False	False	False	False	False	False	True	False
OG0000673	False	False	False	False	False	False	True	True
OG0000674	True	False	False	False	True	False	NA	False
OG0000675	False	True	False	False	False	False	True	False
OG0000676	False	False	True	False	False	False	True	False
OG0000677	True	False	False	False	False	True	True	False
OG0000678	False	False	False	True	True	False	True	True
OG0000679	False	False	False	False	False	False	True	True
OG0000680	False	False	False	False	False	False	True	False
OG0000681	False	False	False	False	False	False	True	False
OG0000682	False	False	True	False	False	False	True	True
OG0000683	True	False	False	False	False	False	True	True
OG0000684	False	False	False	False	False	False	True	False
OG0000685	False	False	False	False	True	False	True	False
OG0000686	False	False	False	False	False	False	True	False
OG0000687	True	True	False	False	False	True	True	False
OG0000688	True	False	False	False	True	False	NA	False
OG0000689	False	False	False	False	False	False	True	False
OG0000690	False	False	True	False	False	False	True	True
OG0000691	False	True	True	False	False	True	True	True
OG0000692	False	False	False	False	True	False	True	True
OG0000693	True	False	False	False	False	False	NA	False
OG0000694	False	False	False	False	False	False	True	False
OG0000695	False	True	False	False	True	True	True	True
OG0000696	True	False	False	False	True	False	True	False
OG0000697	False	False	False	False	False	False	True	False
OG0000698	False	True	False	False	False	False	True	False
OG0000699	False	True	False	False	False	False	True	False
OG0000700	True	False	False	False	False	False	NA	False
OG0000701	False	False	False	False	True	True	True	False
OG0000702	False	True	False	False	False	False	True	True
OG0000703	True	False	False	False	True	False	True	False
OG0000704	False	False	False	False	False	False	True	False
OG0000705	False	False	False	False	True	False	True	False
OG0000706	False	False	False	True	False	False	True	False
OG0000707	False	False	False	False	False	False	True	False
OG0000708	False	False	False	False	False	False	True	False
OG0000709	False	False	False	False	False	False	True	False
OG0000710	True	False	False	False	False	False	True	False
OG0000711	False	False	False	False	False	False	True	False
OG0000712	True	False	False	False	False	False	True	False
OG0000713	False	False	False	True	False	False	True	False
OG0000714	False	False	False	False	False	False	True	False
OG0000715	True	False	False	False	False	False	True	False
OG0000716	False	False	False	False	False	False	True	False
OG0000717	True	False	True	False	False	False	True	False
OG0000718	False	False	False	False	False	True	True	True
OG0000719	False	False	True	False	False	False	True	True
OG0000720	False	False	False	False	False	False	True	False
OG0000721	True	False	False	False	False	False	True	True
OG0000722	False	False	False	False	False	False	True	False
OG0000723	False	False	False	False	False	False	True	False
OG0000724	True	False	False	False	True	True	True	True
OG0000725	False	False	False	False	True	False	True	True
OG0000726	False	False	False	False	False	False	True	True
OG0000727	True	False	False	False	False	False	True	True
OG0000728	False	False	False	False	False	False	True	False
OG0000729	True	False	False	False	False	False	True	True
OG0000730	False	False	False	False	False	False	NA	False
OG0000731	False	False	False	False	False	False	True	True
OG0000732	True	False	False	True	True	False	True	True
OG0000733	False	False	False	False	False	False	NA	False
OG0000734	False	False	False	False	False	False	True	False
OG0000735	False	True	False	False	False	False	True	True
OG0000736	False	False	False	False	False	False	True	False
OG0000737	True	True	False	False	False	False	True	False
OG0000738	False	False	False	False	False	False	True	False
OG0000739	False	False	False	False	False	False	True	False
OG0000740	False	True	False	False	False	True	True	False
OG0000741	True	False	False	False	False	False	True	False
OG0000742	False	True	False	False	False	False	True	False
OG0000743	False	False	False	False	False	False	NA	False
OG0000744	False	False	False	False	True	True	True	True
OG0000745	False	False	False	False	True	True	True	False
OG0000746	False	False	False	False	False	False	True	False
OG0000747	False	False	False	False	False	False	True	True
OG0000748	False	False	False	False	False	False	True	False
OG0000749	False	False	False	False	False	False	NA	False
OG0000750	True	False	False	False	False	False	True	False
OG0000751	False	False	False	False	False	False	True	True
OG0000752	False	True	False	False	False	False	True	False
OG0000753	False	False	False	False	True	False	True	True
OG0000754	False	False	True	False	False	False	True	True
OG0000755	False	False	False	False	False	False	True	True
OG0000756	True	False	False	False	False	False	True	True
OG0000757	True	False	False	False	False	False	NA	False
OG0000758	False	False	False	False	False	False	True	True
OG0000759	False	False	False	False	False	False	NA	False
OG0000760	False	False	False	False	False	False	True	False
OG0000761	False	False	False	False	False	False	NA	False
OG0000762	False	True	False	False	False	False	True	True
OG0000763	False	False	False	False	False	False	True	True
OG0000764	False	False	False	False	False	False	NA	False
OG0000765	True	True	False	False	False	False	True	False
OG0000766	False	False	False	False	False	False	True	False
OG0000767	False	False	False	False	False	False	True	False
OG0000768	True	False	False	False	False	False	NA	False
OG0000769	False	False	False	False	False	False	True	False
OG0000770	False	False	True	False	False	False	True	False
OG0000771	False	False	False	False	True	False	True	True
OG0000772	True	False	False	False	False	False	NA	False
OG0000773	False	False	True	False	False	False	True	True
OG0000774	False	False	True	False	False	False	True	True
OG0000775	True	False	False	False	False	False	True	True
OG0000776	False	True	False	False	False	True	True	False
OG0000777	False	True	False	False	False	False	True	True
OG0000778	False	False	False	False	True	False	True	False
OG0000779	False	True	False	False	False	False	True	False
OG0000780	False	False	False	False	False	False	True	False
OG0000781	False	False	False	False	True	False	True	False
OG0000782	False	True	False	False	False	False	True	False
OG0000783	False	True	False	False	False	False	True	False
OG0000784	False	False	False	False	False	False	True	True
OG0000785	True	False	False	False	False	True	True	False
OG0000786	False	False	False	False	False	False	True	False
OG0000787	True	False	True	False	False	True	True	True
OG0000788	False	True	False	False	False	False	True	False
OG0000789	False	False	False	False	False	False	True	False
OG0000790	False	False	False	False	False	False	NA	False
OG0000791	False	False	False	False	False	False	True	False
OG0000792	True	True	False	False	False	False	True	False
OG0000793	False	False	False	False	False	False	True	False
OG0000794	False	False	False	False	False	False	True	False
OG0000795	False	False	False	False	False	False	NA	False
OG0000796	False	False	True	False	True	False	True	True
OG0000797	True	False	False	False	False	False	True	True
OG0000798	False	True	False	False	True	True	True	False
OG0000799	False	False	False	False	False	False	True	False
OG0000800	False	False	False	False	False	False	True	False
OG0000801	False	True	False	False	False	False	True	True
OG0000802	True	True	False	False	False	False	True	False
OG0000803	True	True	False	True	False	True	True	True
OG0000804	True	True	False	False	False	False	True	False
OG0000805	True	False	False	False	False	False	True	False
OG0000806	False	False	False	True	True	False	True	True
OG0000807	True	False	False	False	False	False	True	True
OG0000808	False	True	False	False	False	False	True	False
OG0000809	False	True	False	False	False	False	True	False
OG0000810	False	False	False	False	False	False	True	True
OG0000811	True	False	False	False	False	False	True	False
